Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1987,68,0.04356,0.04263,0.5,51945,2214,50838,543376,10.46
1987,69,0.05138,0.05009,0.5,49730,2491,48485,492538,9.9
1987,70,0.05479,0.05333,0.5,47239,2519,45980,444053,9.4
1987,71,0.05827,0.05662,0.5,44720,2532,43454,398074,8.9
1987,72,0.07139,0.06893,0.5,42188,2908,40734,354620,8.41
1987,73,0.07318,0.0706,0.5,39280,2773,37893,313886,7.99
1987,74,0.07996,0.07689,0.5,36507,2807,35103,275992,7.56
1987,75,0.08219,0.07894,0.5,33700,2660,32370,240889,7.15
1987,76,0.09216,0.0881,0.5,31039,2735,29672,208520,6.72
1987,77,0.1051,0.09985,0.5,28305,2826,26891,178848,6.32
1987,78,0.11353,0.10743,0.5,25478,2737,24110,151956,5.96
1987,79,0.12281,0.11571,0.5,22741,2631,21426,127846,5.62
1987,80,0.13495,0.12642,0.5,20110,2542,18839,106421,5.29
1987,81,0.14226,0.13281,0.5,17568,2333,16401,87582,4.99
1987,82,0.15699,0.14556,0.5,15234,2218,14126,71181,4.67
1987,83,0.17401,0.16008,0.5,13017,2084,11975,57055,4.38
1987,84,0.19615,0.17863,0.5,10933,1953,9957,45080,4.12
1987,85,0.20544,0.18631,0.5,8980,1673,8144,35124,3.91
1987,86,0.21217,0.19182,0.5,7307,1402,6606,26980,3.69
1987,87,0.23644,0.21144,0.5,5905,1249,5281,20374,3.45
1987,88,0.25444,0.22572,0.5,4657,1051,4131,15093,3.24
1987,89,0.28078,0.24621,0.5,3606,888,3162,10962,3.04
1987,90,0.30832,0.26714,0.5,2718,726,2355,7800,2.87
1987,91,0.28552,0.24985,0.5,1992,498,1743,5445,2.73
1987,92,0.37305,0.31441,0.5,1494,470,1259,3702,2.48
1987,93,0.34843,0.29674,0.5,1024,304,872,2443,2.38
1987,94,0.4615,0.37498,0.5,720,270,585,1570,2.18
1987,95,0.41871,0.34623,0.5,450,156,372,985,2.19
1987,96,0.44402,0.36335,0.5,294,107,241,613,2.08
1987,97,0.46962,0.38032,0.5,187,71,152,372,1.98
1987,98,0.49538,0.39704,0.5,116,46,93,220,1.89
1987,99,0.52116,0.41343,0.5,70,29,56,127,1.81
1987,100,0.54683,0.42942,0.5,41,18,32,71,1.74
1987,101,0.57226,0.44495,0.5,23,10,18,39,1.67
1987,102,0.59731,0.45994,0.5,13,6,10,21,1.61
1987,103,0.62186,0.47436,0.5,7,3,5,11,1.55
1987,104,0.6458,0.48817,0.5,4,2,3,6,1.5
1987,105,0.66903,0.50133,0.5,2,1,1,3,1.45
1987,106,0.69147,0.51382,0.5,1,0,1,1,1.41
1987,107,0.71304,0.52564,0.5,0,0,0,1,1.37
1987,108,0.73368,0.53677,0.5,0,0,0,0,1.34
1987,109,0.75335,0.54722,0.5,0,0,0,0,1.31
1987,110,0.77202,1,1.3,0,0,0,0,1.3
1988,0,0.01741,0.01715,0.11,100000,1715,98482,6599729,66
1988,1,9.5e-4,9.5e-4,0.5,98285,93,98239,6501247,66.15
1988,2,5.3e-4,5.3e-4,0.5,98192,52,98167,6403008,65.21
1988,3,3.5e-4,3.5e-4,0.5,98141,34,98124,6304842,64.24
1988,4,4.6e-4,4.6e-4,0.5,98107,46,98084,6206718,63.27
1988,5,2.3e-4,2.3e-4,0.5,98061,23,98050,6108634,62.29
1988,6,3.7e-4,3.7e-4,0.5,98038,36,98020,6010584,61.31
1988,7,3.7e-4,3.7e-4,0.5,98002,37,97984,5912564,60.33
1988,8,2.9e-4,2.9e-4,0.5,97966,28,97952,5814580,59.35
1988,9,2.2e-4,2.2e-4,0.5,97938,22,97927,5716628,58.37
1988,10,3.5e-4,3.5e-4,0.5,97916,34,97899,5618701,57.38
1988,11,3.1e-4,3.1e-4,0.5,97882,30,97867,5520802,56.4
1988,12,2.8e-4,2.8e-4,0.5,97851,27,97838,5422936,55.42
1988,13,3.4e-4,3.4e-4,0.5,97824,33,97808,5325098,54.44
1988,14,4.8e-4,4.8e-4,0.5,97791,47,97768,5227290,53.45
1988,15,4.8e-4,4.8e-4,0.5,97745,47,97721,5129522,52.48
1988,16,6.2e-4,6.2e-4,0.5,97698,61,97667,5031801,51.5
1988,17,9.6e-4,9.6e-4,0.5,97637,94,97590,4934133,50.54
1988,18,0.00137,0.00137,0.5,97544,133,97477,4836543,49.58
1988,19,0.00102,0.00102,0.5,97410,100,97361,4739066,48.65
1988,20,0.00111,0.00111,0.5,97311,108,97257,4641705,47.7
1988,21,0.00145,0.00145,0.5,97203,141,97132,4544449,46.75
1988,22,0.00126,0.00126,0.5,97062,122,97001,4447316,45.82
1988,23,0.00113,0.00113,0.5,96940,110,96885,4350316,44.88
1988,24,0.00148,0.00148,0.5,96830,143,96758,4253431,43.93
1988,25,0.00142,0.00141,0.5,96687,137,96618,4156672,42.99
1988,26,0.00181,0.00181,0.5,96550,175,96463,4060054,42.05
1988,27,0.00171,0.00171,0.5,96375,164,96293,3963591,41.13
1988,28,0.00213,0.00213,0.5,96211,205,96109,3867298,40.2
1988,29,0.00191,0.00191,0.5,96006,183,95915,3771189,39.28
1988,30,0.00241,0.0024,0.5,95823,230,95708,3675275,38.35
1988,31,0.00261,0.00261,0.5,95593,249,95468,3579567,37.45
1988,32,0.00281,0.0028,0.5,95343,267,95210,3484099,36.54
1988,33,0.00274,0.00274,0.5,95076,260,94946,3388889,35.64
1988,34,0.00352,0.00351,0.5,94816,333,94649,3293943,34.74
1988,35,0.00327,0.00327,0.5,94483,309,94329,3199294,33.86
1988,36,0.00391,0.00391,0.5,94174,368,93991,3104965,32.97
1988,37,0.00394,0.00394,0.5,93807,369,93622,3010974,32.1
1988,38,0.00455,0.00454,0.5,93437,424,93225,2917352,31.22
1988,39,0.00505,0.00503,0.5,93013,468,92779,2824127,30.36
1988,40,0.00507,0.00506,0.5,92545,468,92311,2731348,29.51
1988,41,0.00597,0.00596,0.5,92076,548,91802,2639038,28.66
1988,42,0.00636,0.00634,0.5,91528,580,91238,2547236,27.83
1988,43,0.00719,0.00717,0.5,90948,652,90622,2455998,27
1988,44,0.00822,0.00819,0.5,90296,739,89926,2365376,26.2
1988,45,0.00819,0.00815,0.5,89556,730,89191,2275451,25.41
1988,46,0.00915,0.00911,0.5,88826,809,88421,2186260,24.61
1988,47,0.01051,0.01046,0.5,88017,921,87556,2097838,23.83
1988,48,0.01122,0.01116,0.5,87096,972,86610,2010282,23.08
1988,49,0.0119,0.01183,0.5,86124,1019,85615,1923672,22.34
1988,50,0.01324,0.01316,0.5,85105,1120,84545,1838057,21.6
1988,51,0.01474,0.01463,0.5,83985,1228,83371,1753511,20.88
1988,52,0.01513,0.01502,0.5,82757,1243,82136,1670140,20.18
1988,53,0.01695,0.01681,0.5,81514,1370,80829,1588005,19.48
1988,54,0.01816,0.018,0.5,80144,1442,79423,1507175,18.81
1988,55,0.01868,0.01851,0.5,78702,1457,77973,1427752,18.14
1988,56,0.02043,0.02022,0.5,77245,1562,76464,1349779,17.47
1988,57,0.02255,0.0223,0.5,75683,1688,74839,1273315,16.82
1988,58,0.02339,0.02312,0.5,73995,1711,73140,1198476,16.2
1988,59,0.02483,0.02452,0.5,72284,1773,71398,1125336,15.57
1988,60,0.0278,0.02742,0.5,70512,1934,69545,1053938,14.95
1988,61,0.03174,0.03125,0.5,68578,2143,67507,984393,14.35
1988,62,0.03386,0.0333,0.5,66435,2212,65329,916887,13.8
1988,63,0.03485,0.03425,0.5,64223,2200,63123,851558,13.26
1988,64,0.03717,0.0365,0.5,62023,2264,60891,788435,12.71
1988,65,0.03944,0.03868,0.5,59759,2311,58604,727544,12.17
1988,66,0.04217,0.0413,0.5,57448,2372,56262,668940,11.64
1988,67,0.04411,0.04316,0.5,55076,2377,53887,612678,11.12
1988,68,0.05316,0.05178,0.5,52699,2729,51334,558791,10.6
1988,69,0.04647,0.04541,0.5,49970,2269,48835,507457,10.16
1988,70,0.05384,0.05243,0.5,47701,2501,46450,458621,9.61
1988,71,0.05867,0.057,0.5,45200,2576,43911,412171,9.12
1988,72,0.05817,0.05653,0.5,42623,2409,41418,368260,8.64
1988,73,0.07317,0.07059,0.5,40214,2839,38794,326842,8.13
1988,74,0.07676,0.07392,0.5,37375,2763,35994,288047,7.71
1988,75,0.08232,0.07907,0.5,34612,2737,33244,252053,7.28
1988,76,0.0899,0.08603,0.5,31876,2742,30504,218810,6.86
1988,77,0.09838,0.09376,0.5,29133,2732,27768,188305,6.46
1988,78,0.10955,0.10386,0.5,26402,2742,25031,160537,6.08
1988,79,0.12117,0.11425,0.5,23660,2703,22308,135507,5.73
1988,80,0.13013,0.12218,0.5,20957,2560,19676,113199,5.4
1988,81,0.14623,0.13627,0.5,18396,2507,17143,93522,5.08
1988,82,0.15239,0.1416,0.5,15889,2250,14764,76380,4.81
1988,83,0.17216,0.15851,0.5,13639,2162,12558,61615,4.52
1988,84,0.18551,0.16977,0.5,11477,1948,10503,49057,4.27
1988,85,0.19014,0.17364,0.5,9529,1655,8702,38554,4.05
1988,86,0.21475,0.19393,0.5,7874,1527,7111,29852,3.79
1988,87,0.22241,0.20015,0.5,6347,1270,5712,22741,3.58
1988,88,0.24527,0.21848,0.5,5077,1109,4522,17029,3.35
1988,89,0.26045,0.23044,0.5,3968,914,3511,12507,3.15
1988,90,0.28692,0.25092,0.5,3053,766,2670,8996,2.95
1988,91,0.33163,0.28446,0.5,2287,651,1962,6326,2.77
1988,92,0.34219,0.2922,0.5,1637,478,1397,4364,2.67
1988,93,0.33697,0.28838,0.5,1158,334,991,2966,2.56
1988,94,0.38005,0.31936,0.5,824,263,693,1975,2.4
1988,95,0.39896,0.33261,0.5,561,187,468,1282,2.29
1988,96,0.42291,0.34909,0.5,374,131,309,815,2.18
1988,97,0.44722,0.36549,0.5,244,89,199,506,2.07
1988,98,0.47178,0.38174,0.5,155,59,125,306,1.98
1988,99,0.49649,0.39775,0.5,96,38,77,181,1.89
1988,100,0.52121,0.41346,0.5,58,24,46,105,1.82
1988,101,0.54582,0.4288,0.5,34,14,27,59,1.74
1988,102,0.57022,0.44371,0.5,19,9,15,32,1.68
1988,103,0.59428,0.45814,0.5,11,5,8,17,1.62
1988,104,0.61789,0.47205,0.5,6,3,4,9,1.56
1988,105,0.64096,0.4854,0.5,3,1,2,5,1.51
1988,106,0.6634,0.49816,0.5,2,1,1,2,1.47
1988,107,0.68512,0.51031,0.5,1,0,1,1,1.43
1988,108,0.70606,0.52184,0.5,0,0,0,1,1.39
1988,109,0.72617,0.53274,0.5,0,0,0,0,1.36
1988,110,0.74539,1,1.34,0,0,0,0,1.34
1989,0,0.01726,0.017,0.11,100000,1700,98496,6523672,65.24
1989,1,9.1e-4,9e-4,0.5,98300,89,98256,6425176,65.36
1989,2,5.9e-4,5.9e-4,0.5,98211,57,98183,6326920,64.42
1989,3,4.8e-4,4.8e-4,0.5,98154,47,98130,6228737,63.46
1989,4,4.9e-4,4.9e-4,0.5,98107,48,98083,6130607,62.49
1989,5,3e-4,3e-4,0.5,98059,30,98044,6032524,61.52
1989,6,2.5e-4,2.5e-4,0.5,98029,24,98016,5934481,60.54
1989,7,3.1e-4,3.1e-4,0.5,98004,30,97989,5836464,59.55
1989,8,4e-4,4e-4,0.5,97974,39,97955,5738475,58.57
1989,9,3.5e-4,3.5e-4,0.5,97935,35,97918,5640521,57.59
1989,10,3.6e-4,3.6e-4,0.5,97900,35,97883,5542603,56.61
1989,11,3.3e-4,3.3e-4,0.5,97865,32,97849,5444720,55.63
1989,12,2.7e-4,2.7e-4,0.5,97833,26,97820,5346871,54.65
1989,13,3.6e-4,3.6e-4,0.5,97807,35,97789,5249051,53.67
1989,14,3.6e-4,3.6e-4,0.5,97772,35,97754,5151261,52.69
1989,15,5.8e-4,5.8e-4,0.5,97737,57,97708,5053507,51.71
1989,16,8.6e-4,8.6e-4,0.5,97680,84,97638,4955799,50.74
1989,17,0.00109,0.00109,0.5,97596,107,97543,4858161,49.78
1989,18,0.00105,0.00104,0.5,97489,102,97438,4760618,48.83
1989,19,0.00147,0.00146,0.5,97387,143,97316,4663180,47.88
1989,20,0.00123,0.00123,0.5,97245,119,97185,4565864,46.95
1989,21,0.00117,0.00117,0.5,97125,114,97068,4468679,46.01
1989,22,0.00155,0.00155,0.5,97012,150,96937,4371611,45.06
1989,23,0.00156,0.00156,0.5,96862,151,96786,4274674,44.13
1989,24,0.0018,0.0018,0.5,96710,174,96623,4177888,43.2
1989,25,0.00173,0.00173,0.5,96537,167,96453,4081265,42.28
1989,26,0.00169,0.00169,0.5,96369,163,96288,3984812,41.35
1989,27,0.00205,0.00205,0.5,96206,197,96108,3888524,40.42
1989,28,0.00202,0.00202,0.5,96009,194,95912,3792416,39.5
1989,29,0.00219,0.00219,0.5,95816,210,95711,3696504,38.58
1989,30,0.00264,0.00263,0.5,95606,252,95480,3600793,37.66
1989,31,0.00302,0.00302,0.5,95354,288,95210,3505313,36.76
1989,32,0.00315,0.00314,0.5,95066,299,94917,3410103,35.87
1989,33,0.00338,0.00337,0.5,94768,320,94608,3315186,34.98
1989,34,0.00347,0.00346,0.5,94448,327,94285,3220578,34.1
1989,35,0.00422,0.00421,0.5,94121,396,93923,3126294,33.22
1989,36,0.00422,0.00421,0.5,93725,395,93528,3032370,32.35
1989,37,0.00464,0.00463,0.5,93330,432,93114,2938843,31.49
1989,38,0.00485,0.00484,0.5,92898,450,92673,2845728,30.63
1989,39,0.00584,0.00582,0.5,92448,538,92179,2753055,29.78
1989,40,0.00549,0.00547,0.5,91910,503,91659,2660876,28.95
1989,41,0.00651,0.00649,0.5,91407,593,91110,2569218,28.11
1989,42,0.00717,0.00714,0.5,90814,649,90489,2478107,27.29
1989,43,0.00774,0.00771,0.5,90165,695,89817,2387618,26.48
1989,44,0.00836,0.00833,0.5,89470,745,89097,2297801,25.68
1989,45,0.00959,0.00954,0.5,88725,846,88302,2208703,24.89
1989,46,0.01021,0.01016,0.5,87879,893,87432,2120402,24.13
1989,47,0.01138,0.01131,0.5,86986,984,86494,2032969,23.37
1989,48,0.01213,0.01206,0.5,86002,1037,85483,1946476,22.63
1989,49,0.01324,0.01316,0.5,84964,1118,84406,1860992,21.9
1989,50,0.01441,0.0143,0.5,83847,1199,83247,1776587,21.19
1989,51,0.01574,0.01562,0.5,82647,1291,82002,1693340,20.49
1989,52,0.01726,0.01711,0.5,81357,1392,80661,1611338,19.81
1989,53,0.01717,0.01703,0.5,79965,1362,79284,1530678,19.14
1989,54,0.01951,0.01932,0.5,78603,1519,77844,1451394,18.46
1989,55,0.01994,0.01975,0.5,77084,1522,76323,1373550,17.82
1989,56,0.02057,0.02036,0.5,75562,1539,74793,1297227,17.17
1989,57,0.0235,0.02323,0.5,74024,1719,73164,1222434,16.51
1989,58,0.02617,0.02584,0.5,72304,1868,71370,1149270,15.89
1989,59,0.02742,0.02705,0.5,70436,1905,69484,1077900,15.3
1989,60,0.02971,0.02928,0.5,68531,2007,67528,1008416,14.71
1989,61,0.03282,0.03229,0.5,66525,2148,65451,940888,14.14
1989,62,0.03461,0.03402,0.5,64376,2190,63281,875438,13.6
1989,63,0.03725,0.03657,0.5,62186,2274,61049,812157,13.06
1989,64,0.03768,0.03698,0.5,59912,2216,58804,751108,12.54
1989,65,0.04227,0.04139,0.5,57696,2388,56502,692304,12
1989,66,0.04405,0.0431,0.5,55308,2384,54116,635802,11.5
1989,67,0.0465,0.04545,0.5,52924,2405,51722,581685,10.99
1989,68,0.04878,0.04762,0.5,50519,2406,49316,529964,10.49
1989,69,0.05692,0.05534,0.5,48114,2663,46782,480647,9.99
1989,70,0.05009,0.04886,0.5,45451,2221,44340,433865,9.55
1989,71,0.06331,0.06136,0.5,43230,2653,41904,389525,9.01
1989,72,0.06367,0.06171,0.5,40577,2504,39325,347621,8.57
1989,73,0.06612,0.064,0.5,38073,2437,36855,308296,8.1
1989,74,0.08147,0.07828,0.5,35636,2790,34242,271441,7.62
1989,75,0.08418,0.08078,0.5,32847,2653,31520,237199,7.22
1989,76,0.09229,0.08822,0.5,30193,2664,28861,205679,6.81
1989,77,0.09858,0.09395,0.5,27530,2586,26236,176818,6.42
1989,78,0.11067,0.10486,0.5,24943,2616,23635,150582,6.04
1989,79,0.11969,0.11294,0.5,22328,2522,21067,126946,5.69
1989,80,0.12669,0.11914,0.5,19806,2360,18626,105879,5.35
1989,81,0.14236,0.1329,0.5,17446,2319,16287,87253,5
1989,82,0.1611,0.14909,0.5,15128,2255,14000,70966,4.69
1989,83,0.16984,0.15654,0.5,12872,2015,11865,56966,4.43
1989,84,0.18478,0.16915,0.5,10857,1837,9939,45101,4.15
1989,85,0.19716,0.17947,0.5,9021,1619,8211,35162,3.9
1989,86,0.22766,0.20439,0.5,7402,1513,6645,26951,3.64
1989,87,0.24319,0.21683,0.5,5889,1277,5250,20306,3.45
1989,88,0.2483,0.22088,0.5,4612,1019,4103,15056,3.26
1989,89,0.27014,0.23799,0.5,3593,855,3166,10953,3.05
1989,90,0.30442,0.26421,0.5,2738,723,2376,7787,2.84
1989,91,0.33237,0.285,0.5,2015,574,1728,5411,2.69
1989,92,0.34669,0.29547,0.5,1441,426,1228,3683,2.56
1989,93,0.36019,0.30522,0.5,1015,310,860,2455,2.42
1989,94,0.40411,0.33619,0.5,705,237,587,1595,2.26
1989,95,0.42487,0.35042,0.5,468,164,386,1009,2.16
1989,96,0.45118,0.36813,0.5,304,112,248,623,2.05
1989,97,0.47776,0.38564,0.5,192,74,155,375,1.95
1989,98,0.50447,0.40286,0.5,118,48,94,220,1.86
1989,99,0.53116,0.4197,0.5,70,30,56,125,1.78
1989,100,0.55767,0.43608,0.5,41,18,32,70,1.71
1989,101,0.58386,0.45193,0.5,23,10,18,38,1.64
1989,102,0.60958,0.46718,0.5,13,6,10,20,1.58
1989,103,0.6347,0.4818,0.5,7,3,5,10,1.52
1989,104,0.65911,0.49574,0.5,3,2,3,5,1.47
1989,105,0.68271,0.50897,0.5,2,1,1,3,1.43
1989,106,0.70541,0.52148,0.5,1,0,1,1,1.38
1989,107,0.72712,0.53325,0.5,0,0,0,1,1.35
1989,108,0.74781,0.5443,0.5,0,0,0,0,1.32
1989,109,0.76744,0.55462,0.5,0,0,0,0,1.29
1989,110,0.78597,1,1.27,0,0,0,0,1.27
1990,0,0.01689,0.01664,0.12,100000,1664,98528,6514522,65.15
1990,1,7.4e-4,7.4e-4,0.5,98336,73,98300,6415994,65.25
1990,2,5.1e-4,5.1e-4,0.5,98263,50,98238,6317695,64.29
1990,3,6e-4,6e-4,0.5,98213,59,98184,6219456,63.33
1990,4,3.9e-4,3.9e-4,0.5,98154,38,98135,6121272,62.36
1990,5,2.2e-4,2.2e-4,0.5,98116,22,98105,6023137,61.39
1990,6,2.9e-4,2.9e-4,0.5,98095,28,98080,5925032,60.4
1990,7,3.4e-4,3.4e-4,0.5,98066,33,98050,5826951,59.42
1990,8,5e-4,5e-4,0.5,98033,49,98009,5728902,58.44
1990,9,2.1e-4,2.1e-4,0.5,97984,20,97974,5630893,57.47
1990,10,3e-4,3e-4,0.5,97964,29,97949,5532919,56.48
1990,11,1.7e-4,1.7e-4,0.5,97934,17,97926,5434970,55.5
1990,12,2.3e-4,2.3e-4,0.5,97917,23,97906,5337044,54.51
1990,13,4e-4,4e-4,0.5,97895,39,97875,5239138,53.52
1990,14,5.1e-4,5.1e-4,0.5,97855,50,97830,5141263,52.54
1990,15,7.2e-4,7.2e-4,0.5,97805,70,97770,5043433,51.57
1990,16,6.8e-4,6.8e-4,0.5,97735,66,97702,4945662,50.6
1990,17,0.00115,0.00115,0.5,97669,112,97613,4847960,49.64
1990,18,0.0013,0.0013,0.5,97557,127,97493,4750347,48.69
1990,19,0.00137,0.00136,0.5,97430,133,97363,4652854,47.76
1990,20,0.00155,0.00155,0.5,97297,151,97222,4555491,46.82
1990,21,0.00148,0.00148,0.5,97146,143,97075,4458269,45.89
1990,22,0.00163,0.00162,0.5,97003,158,96924,4361194,44.96
1990,23,0.00152,0.00152,0.5,96845,147,96772,4264270,44.03
1990,24,0.00157,0.00157,0.5,96698,151,96622,4167498,43.1
1990,25,0.0016,0.0016,0.5,96547,154,96470,4070876,42.16
1990,26,0.00189,0.00189,0.5,96393,182,96302,3974406,41.23
1990,27,0.0021,0.0021,0.5,96211,202,96110,3878104,40.31
1990,28,0.00235,0.00234,0.5,96009,225,95897,3781994,39.39
1990,29,0.00223,0.00223,0.5,95784,213,95678,3686098,38.48
1990,30,0.00254,0.00254,0.5,95571,243,95450,3590420,37.57
1990,31,0.00302,0.00302,0.5,95328,288,95185,3494970,36.66
1990,32,0.00335,0.00334,0.5,95041,318,94882,3399786,35.77
1990,33,0.00321,0.00321,0.5,94723,304,94571,3304904,34.89
1990,34,0.00384,0.00384,0.5,94419,362,94238,3210333,34
1990,35,0.00409,0.00408,0.5,94057,384,93865,3116095,33.13
1990,36,0.0044,0.00439,0.5,93673,411,93468,3022230,32.26
1990,37,0.00485,0.00483,0.5,93262,451,93037,2928762,31.4
1990,38,0.00601,0.00599,0.5,92811,556,92533,2835726,30.55
1990,39,0.00538,0.00536,0.5,92256,495,92008,2743192,29.73
1990,40,0.00576,0.00575,0.5,91761,527,91497,2651184,28.89
1990,41,0.00657,0.00654,0.5,91234,597,90935,2559686,28.06
1990,42,0.00724,0.00722,0.5,90637,654,90310,2468751,27.24
1990,43,0.00774,0.00771,0.5,89983,694,89636,2378442,26.43
1990,44,0.00846,0.00843,0.5,89289,752,88913,2288806,25.63
1990,45,0.00952,0.00947,0.5,88536,838,88117,2199893,24.85
1990,46,0.0113,0.01124,0.5,87698,985,87205,2111776,24.08
1990,47,0.01112,0.01106,0.5,86713,959,86233,2024571,23.35
1990,48,0.01263,0.01255,0.5,85753,1076,85215,1938338,22.6
1990,49,0.01312,0.01304,0.5,84677,1104,84125,1853123,21.88
1990,50,0.01458,0.01447,0.5,83573,1209,82969,1768998,21.17
1990,51,0.01466,0.01456,0.5,82364,1199,81764,1686029,20.47
1990,52,0.01672,0.01658,0.5,81165,1345,80492,1604264,19.77
1990,53,0.01828,0.01812,0.5,79820,1446,79096,1523772,19.09
1990,54,0.01969,0.0195,0.5,78373,1528,77609,1444676,18.43
1990,55,0.02061,0.0204,0.5,76845,1568,76062,1367066,17.79
1990,56,0.02289,0.02263,0.5,75278,1703,74426,1291005,17.15
1990,57,0.02434,0.02405,0.5,73574,1770,72690,1216579,16.54
1990,58,0.02587,0.02554,0.5,71805,1834,70888,1143889,15.93
1990,59,0.02907,0.02866,0.5,69971,2005,68968,1073001,15.33
1990,60,0.02906,0.02865,0.5,67966,1947,66992,1004033,14.77
1990,61,0.032,0.0315,0.5,66019,2080,64979,937041,14.19
1990,62,0.03411,0.03354,0.5,63939,2145,62867,872062,13.64
1990,63,0.03721,0.03653,0.5,61795,2257,60666,809195,13.09
1990,64,0.03884,0.0381,0.5,59537,2269,58403,748529,12.57
1990,65,0.04034,0.03954,0.5,57269,2265,56137,690125,12.05
1990,66,0.04279,0.04189,0.5,55004,2304,53852,633989,11.53
1990,67,0.04782,0.04671,0.5,52700,2461,51469,580137,11.01
1990,68,0.04942,0.04823,0.5,50239,2423,49027,528667,10.52
1990,69,0.05177,0.05046,0.5,47816,2413,46609,479640,10.03
1990,70,0.06239,0.0605,0.5,45403,2747,44029,433031,9.54
1990,71,0.05505,0.05357,0.5,42656,2285,41513,389001,9.12
1990,72,0.06263,0.06072,0.5,40371,2451,39145,347488,8.61
1990,73,0.0672,0.06501,0.5,37919,2465,36687,308343,8.13
1990,74,0.07301,0.07044,0.5,35454,2497,34205,271657,7.66
1990,75,0.08915,0.08534,0.5,32957,2813,31550,237451,7.2
1990,76,0.08798,0.08427,0.5,30144,2540,28874,205901,6.83
1990,77,0.09895,0.09428,0.5,27604,2603,26303,177027,6.41
1990,78,0.11226,0.10629,0.5,25001,2657,23673,150724,6.03
1990,79,0.12025,0.11343,0.5,22344,2535,21077,127052,5.69
1990,80,0.13386,0.12547,0.5,19809,2485,18567,105975,5.35
1990,81,0.13898,0.12995,0.5,17324,2251,16198,87409,5.05
1990,82,0.15426,0.14321,0.5,15073,2159,13993,71210,4.72
1990,83,0.17171,0.15813,0.5,12914,2042,11893,57217,4.43
1990,84,0.18384,0.16837,0.5,10872,1830,9957,45324,4.17
1990,85,0.20529,0.18618,0.5,9041,1683,8200,35368,3.91
1990,86,0.20237,0.18377,0.5,7358,1352,6682,27168,3.69
1990,87,0.22982,0.20613,0.5,6006,1238,5387,20486,3.41
1990,88,0.27563,0.24224,0.5,4768,1155,4190,15099,3.17
1990,89,0.28777,0.25158,0.5,3613,909,3158,10909,3.02
1990,90,0.29656,0.25826,0.5,2704,698,2355,7750,2.87
1990,91,0.3344,0.2865,0.5,2006,575,1718,5395,2.69
1990,92,0.34917,0.29727,0.5,1431,425,1218,3677,2.57
1990,93,0.34622000000000003,0.29513,0.5,1006,297,857,2459,2.45
1990,94,0.41231,0.34184,0.5,709,242,588,1602,2.26
1990,95,0.42116,0.3479,0.5,467,162,385,1014,2.17
1990,96,0.44711,0.36542,0.5,304,111,249,629,2.07
1990,97,0.47335,0.38276,0.5,193,74,156,380,1.97
1990,98,0.49975,0.39984,0.5,119,48,95,224,1.88
1990,99,0.52614,0.41656,0.5,72,30,57,128,1.8
1990,100,0.55238,0.43284,0.5,42,18,33,72,1.72
1990,101,0.57834,0.44862,0.5,24,11,18,39,1.65
1990,102,0.60388,0.46383,0.5,13,6,10,21,1.59
1990,103,0.62885,0.47842,0.5,7,3,5,11,1.53
1990,104,0.65316,0.49237,0.5,4,2,3,5,1.48
1990,105,0.6767,0.50562,0.5,2,1,1,3,1.44
1990,106,0.69937,0.51817,0.5,1,0,1,1,1.4
1990,107,0.72111,0.53001,0.5,0,0,0,1,1.36
1990,108,0.74185,0.54113,0.5,0,0,0,0,1.33
1990,109,0.76157,0.55155,0.5,0,0,0,0,1.3
1990,110,0.78022,1,1.28,0,0,0,0,1.28
1991,0,0.01757,0.0173,0.11,100000,1730,98467,6510782,65.11
1991,1,0.00109,0.00109,0.5,98270,107,98216,6412315,65.25
1991,2,4.5e-4,4.5e-4,0.5,98162,44,98140,6314099,64.32
1991,3,4e-4,4e-4,0.5,98118,39,98099,6215958,63.35
1991,4,4.3e-4,4.3e-4,0.5,98079,42,98058,6117859,62.38
1991,5,4.6e-4,4.6e-4,0.5,98038,45,98015,6019801,61.4
1991,6,2.8e-4,2.8e-4,0.5,97992,28,97978,5921786,60.43
1991,7,3.7e-4,3.7e-4,0.5,97964,36,97946,5823808,59.45
1991,8,3.1e-4,3.1e-4,0.5,97928,30,97913,5725861,58.47
1991,9,3.4e-4,3.4e-4,0.5,97898,33,97882,5627948,57.49
1991,10,2.9e-4,2.9e-4,0.5,97865,28,97851,5530066,56.51
1991,11,2.3e-4,2.3e-4,0.5,97837,23,97826,5432215,55.52
1991,12,2.4e-4,2.4e-4,0.5,97814,23,97803,5334389,54.54
1991,13,3.5e-4,3.5e-4,0.5,97791,34,97774,5236586,53.55
1991,14,2.8e-4,2.8e-4,0.5,97757,27,97743,5138812,52.57
1991,15,5.9e-4,5.9e-4,0.5,97730,57,97701,5041069,51.58
1991,16,5.7e-4,5.7e-4,0.5,97672,55,97645,4943368,50.61
1991,17,8e-4,8e-4,0.5,97617,78,97578,4845723,49.64
1991,18,0.00118,0.00118,0.5,97539,115,97481,4748145,48.68
1991,19,0.00126,0.00126,0.5,97424,123,97362,4650664,47.74
1991,20,0.00146,0.00146,0.5,97301,142,97230,4553302,46.8
1991,21,0.00156,0.00156,0.5,97159,152,97083,4456072,45.86
1991,22,0.00133,0.00133,0.5,97007,129,96942,4358989,44.93
1991,23,0.00139,0.00139,0.5,96878,135,96810,4262047,43.99
